N,P,K,temperature,humidity,ph,rainfall,label,Humidity,Productivity
14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,orange,73.82312666,0.507681388
33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,orange,64.24694231,0.250245873
4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,orange,84.11637419,0.394964854
17,16,14,16.39624284,92.18151927,6.625538653,102.944161,orange,25.83248384,0.874144582
12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,orange,75.07129743,0.000149161
34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,orange,57.54324643,0.805950724
39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,orange,87.25457025,0.349123215
31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,orange,75.60046711,0.552743066
12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,orange,76.86869928,0.234011687
12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,orange,41.23545322,0.207036153
26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,orange,77.37176732,0.841713398
19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,orange,40.85503359,0.578586129
39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,orange,33.90563851,0.051416761
16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,orange,71.55460229,0.226442463
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,63.59132015,0.23805152
37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,orange,17.84569671,0.282702896
39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,orange,60.32882987,0.313875374
31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,orange,70.52135762,0.047901411
18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,orange,73.34160927,0.115640259
20,20,10,11.86631922,93.68394562,6.976997772,106.060149,orange,55.97517433,0.204230864
5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,orange,20.93699126,0.63683292
20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,orange,19.62128054,0.668490803
25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,orange,89.08733776,0.187359355
14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,orange,35.20919777,0.371299891
37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,orange,38.4426679,0.324468241
26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,orange,63.90704372,0.812299008
13,22,5,19.667056,90.50096668,7.764040111,100.1737964,orange,41.06999379,0.734664051
32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,orange,25.81437911,0.509761148
19,7,9,27.255435,91.71369387,6.969883483,101.139435,orange,91.14091275,0.194764816
28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,orange,47.97712891,0.459516169
24,30,11,32.39523995,94.51768464,6.601395755,113.25373,orange,68.65014048,0.789482638
7,17,10,10.16431299,91.22320999,6.465913274,106.362551,orange,54.29018742,0.647616065
18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,orange,97.50622034,0.366378762
7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,orange,72.82208887,0.727250899
20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,orange,92.15677277,0.404537193
18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,orange,4.05006051,0.348818607
34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,orange,22.07776411,0.036576962
20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,orange,75.37588533,0.720294223
37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,orange,85.0427358,0.000687223
12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,orange,67.5957573,0.825350872
34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,orange,96.76491978,0.619407077
6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,orange,28.31835962,0.422939556
27,30,5,32.71748548,90.54608254,7.656978112,113.328978,orange,55.04765231,0.558617601
13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,orange,70.51358153,0.643903041
6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,orange,38.40055231,0.123957658
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange,96.41113279,0.611300145
31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,orange,5.057124655,0.14313693
61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,papaya,49.43358401,0.510746331
58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,papaya,45.88604931,0.980533456
45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,papaya,83.85736558,0.965722623
39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,papaya,7.846583976,0.183326886
31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,papaya,61.36961164,0.278480709
70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,papaya,41.29339796,0.621772488
68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,papaya,17.02453769,0.198023789
34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,papaya,63.61303374,0.996748029
38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,papaya,99.44127584,0.848187701
69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,papaya,45.61739395,0.964001553
58,51,47,42.13473976,91.70445386,6.757470637,197.402901,papaya,20.41534841,0.010931395
59,47,53,32.86316618,91.4618874,6.850663232,47.271547,papaya,50.16648302,0.880760261
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,80.5687919,0.830871922
56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,papaya,7.836771274,0.459827329
69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,papaya,60.2568739,0.736928842
56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,papaya,77.67982104,0.259961889
49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,papaya,61.20405938,0.794124907
38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,papaya,38.08855336,0.983805673
54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,papaya,85.95588083,0.454681734
57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,papaya,27.2759039,0.267382669
39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,papaya,62.49568925,0.147075573
58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,papaya,24.12494461,0.022764071
61,64,52,43.30204933,92.83405443,6.641098708,110.562229,papaya,72.9915579,0.697497817
34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,papaya,95.41054825,0.174036142
31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,papaya,69.42178644,0.476390142
47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,papaya,69.87739132,0.4228341
32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,papaya,46.95841195,0.166969861
36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,papaya,72.3773966,0.75461654
61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,papaya,61.45607327,0.289851983
70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,papaya,32.17662539,0.656743177
44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,papaya,3.486026421,0.566679041
34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,papaya,99.39477542,0.752298545
50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,papaya,53.4368376,0.363867806
39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,papaya,16.08553524,0.096802689
34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,papaya,50.65087012,0.578710407
44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,papaya,1.137085833,0.833175688
31,62,52,33.7960155,93.00754254,6.99104104,182.026807,papaya,13.81038231,0.485250483
65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,papaya,90.89800654,0.058038503
44,57,53,42.30495821,90.51431779,6.93172108,74.876786,papaya,70.83669908,0.285145069
50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,papaya,26.66850522,0.930481303
43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,papaya,59.87137638,0.238164216
60,46,53,24.48620746,92.98254537,6.761953186,183.49095,papaya,94.80350776,0.930675214
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya,21.5752769,0.155445086
59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,papaya,69.77752292,0.591739229
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,papaya,50.96597449,0.786835262
42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,papaya,52.31002075,0.771670263
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,papaya,17.13547666,0.497668004
34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,papaya,12.77104794,0.914857344
36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,papaya,31.51349038,0.23894776
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,papaya,50.8059802,0.660579771
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,papaya,39.05134779,0.750000297
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,papaya,34.3853169,0.517604872
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,papaya,16.85658322,0.440834827
49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,papaya,76.43729909,0.075466358
40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,papaya,17.57763772,0.803994745
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,papaya,43.45388944,0.426622992
50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,papaya,70.75813482,0.254673371
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,papaya,26.13485219,0.849286964
40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,papaya,7.027780636,0.600707959
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,papaya,70.26872464,0.806574853
49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,papaya,33.37975517,0.378359555
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,papaya,80.85573788,0.247836755
63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,papaya,51.75942838,0.699514634
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,papaya,14.02756893,0.627312009
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,papaya,65.86559668,0.723516111
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,papaya,17.30359458,0.009189893
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,papaya,16.78746288,0.046936793
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,papaya,80.04760442,0.445001952
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,papaya,66.3930933,0.828570205
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,papaya,42.09762371,0.311008021
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,papaya,74.66438986,0.92547899
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,papaya,69.86356243,0.963359305
45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,papaya,73.45209068,0.060046939
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,papaya,9.51007756,0.232701909
70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,papaya,89.6095412,0.634754959
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,papaya,94.5089748,0.915089045
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya,59.09387763,0.815774081
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,papaya,10.33875283,0.914895995
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,papaya,53.55452063,0.765611914
68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,papaya,84.24389376,0.450876947
32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,papaya,37.99183768,0.610558028
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,papaya,99.86670777,0.470063288
48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,papaya,11.2112014,0.249219038
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,papaya,28.51479429,0.539023563
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,papaya,39.7124748,0.694097017
48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,papaya,51.79776092,0.590573057
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,papaya,34.71382167,0.998439307
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,papaya,28.46392495,0.129039926
38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,papaya,36.04803889,0.979616895
57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,papaya,64.20343129,0.827516388
51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,papaya,60.9069008,0.985642532
56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,papaya,48.22556648,0.849057338
54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,papaya,66.38099612,0.543214175
58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,papaya,13.10858212,0.973301817
68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,papaya,11.66552577,0.745631974
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,papaya,46.04223561,0.378924042
43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,papaya,8.039537362,0.164275461
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,papaya,17.09167383,0.177690992
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,27.25815855,0.785207578
39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,papaya,93.36532036,0.172175235
18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,coconut,59.11038502,0.892007133
37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,coconut,23.17130316,0.838421625
13,28,33,28.130115,95.64807631,5.686972967,151.0761899,coconut,26.18812833,0.729044982
2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,coconut,34.05609324,0.569842239
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,coconut,100.7194614,0.742895708
7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,coconut,21.66932897,0.443110419
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,coconut,45.57538598,0.167794395
34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,coconut,79.23654398,0.743335945
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,coconut,59.1708942,0.127860847
25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,coconut,97.82002326,0.170719491
16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,coconut,89.94297811,0.327954034
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,coconut,75.33684508,0.113405402
27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,coconut,77.6727218,0.848735564
37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,coconut,49.9648147,0.550394785
19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,coconut,61.02274889,0.511657147
0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,coconut,16.3608128,0.822603494
31,20,26,25.56567803,97.61361544,6.443168642,199.7936345,coconut,25.19727227,0.381956381
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,coconut,35.32167961,0.441773669
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,coconut,45.88558845,0.660798932
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,coconut,15.21414692,0.379598267
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,coconut,64.82653374,0.121649202
24,6,32,28.11321494,90.01734526,6.387067562,172.4813641,coconut,85.17444981,0.657624499
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,coconut,96.18088347,0.286703818
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,coconut,93.11082744,0.187967626
10,9,28,29.01256899,94.01014388,6.282955073,150.0500312,coconut,77.31183304,0.065870065
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,coconut,35.45838395,0.620724276
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,coconut,48.47602743,0.309610211
11,6,25,28.69164799,96.65248672,6.081568052,178.9635457,coconut,7.932740703,0.40767721
16,14,30,29.70931288,96.30484325,6.37466756,209.8453993,coconut,52.7902777,0.618620704
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,coconut,96.37552484,0.608825918
16,6,29,29.28725038,91.95614918,5.868285082,132.1491176,coconut,72.96678967,0.904461123
32,11,31,25.06871967,93.31410447,6.205931638,134.8419069,coconut,15.73796289,0.017599941
38,14,30,26.92449525,91.20106019,5.570745386,194.9022136,coconut,3.025436535,0.191180954
8,6,33,28.27804288,93.64761266,6.095261013,171.9457959,coconut,41.68980081,0.5584811
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,coconut,53.76929183,0.195862968
29,25,35,28.3575072,91.64509299,5.542873799,160.7306991,coconut,64.73408493,0.335993183
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,coconut,16.41835029,0.402955013
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,coconut,74.22319029,0.046502598
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,coconut,8.37965802,0.501977026
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,coconut,19.11900323,0.605069104
27,22,29,28.83214859,92.17170353,6.000248647,145.4172387,coconut,47.39687398,0.18861405
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,coconut,54.89118569,0.295042796
17,11,32,28.74013335,93.39676499,5.620733794,156.7650823,coconut,80.87333768,0.332885213
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,coconut,37.29996725,0.381507349
28,10,30,29.8690834,91.14723422,6.305740522,192.7678575,coconut,65.49512197,0.211412125
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,coconut,79.86676169,0.433208975
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,coconut,90.08236502,0.893186373
7,15,32,25.03512351,95.89739958,6.182232762,174.796583,coconut,11.28408589,0.267029304
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,coconut,52.70734937,0.869539281
34,15,34,27.05826457,91.10510371,5.677282678,224.7006953,coconut,67.76849079,0.537242025
14,23,25,26.18552389,96.96637916,5.612122797,135.4186222,coconut,33.24360086,0.727300325
18,19,29,27.59376845,92.48519606,6.206077742,162.8432736,coconut,96.89240751,0.889587199
7,21,35,25.76011662,94.65830608,5.764812076,131.2451414,coconut,93.77783654,0.156417266
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,coconut,95.51810198,0.001295272
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,coconut,52.02281897,0.596466331
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,coconut,69.7132252,0.930337689
10,24,27,27.57283516,94.90485697,5.708409601,145.9298935,coconut,74.13853548,0.013313163
0,29,32,28.05912437,98.3670985,5.868255858,171.6516396,coconut,97.91152582,0.417610464
32,11,31,29.51611558,92.56492864,6.461225827,131.2116167,coconut,100.0075442,0.478994109
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut,59.81349794,0.975388239
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,coconut,70.46487853,0.132230495
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,coconut,16.67757623,0.427671326
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,coconut,18.12948512,0.629767873
1,12,30,27.754298,95.94643831,5.56222383,131.0900076,coconut,12.48166161,0.34074167
6,13,29,27.31155708,99.96906006,5.832608028,201.8258633,coconut,57.18581502,0.068186343
15,28,32,28.84270971,99.64328526,6.218571874,224.4016682,coconut,94.68638201,0.667701026
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,coconut,70.99510751,0.926040616
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,coconut,92.27625772,0.72252213
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut,91.43409082,0.491806099
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,coconut,12.67516842,0.077210357
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,coconut,51.95466727,0.723367135
1,6,35,27.02269204,95.71935435,6.231662767,147.1682459,coconut,34.90947375,0.024459075
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,coconut,13.60750586,0.708906776
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,coconut,67.14087358,0.012463805
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,coconut,91.58848831,0.023286771
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,coconut,2.400923313,0.025440072
25,12,26,28.56973521,95.67906668,6.436314406,134.8370348,coconut,82.22839206,0.449986873
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,coconut,68.9204304,0.470839541
0,19,31,25.51791333,94.38420565,6.271952833,178.7297725,coconut,39.59290799,0.875574744
26,9,32,25.9490364,94.73860514,6.470465614,144.1571109,coconut,99.87413521,0.08385157
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,coconut,49.57429127,0.780333111
19,30,30,29.56549169,91.40896307,5.826381164,224.8315729,coconut,94.30746822,0.299919768
31,13,33,29.69952329,95.21224392,6.342463714,148.3003692,coconut,89.14978678,0.751149447
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,coconut,9.230357188,0.876693999
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,coconut,35.93224491,0.836050088
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,coconut,69.79734868,0.522716424
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,coconut,21.25627345,0.021601215
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,coconut,75.32143064,0.786325819
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,coconut,71.81617657,0.111184238
40,22,29,27.55821802,99.98187601,5.735364307,174.6256481,coconut,49.64796241,0.877384692
27,10,33,27.81132822,97.48410555,6.465906333,154.0621221,coconut,85.12455737,0.738224888
21,20,31,25.60033702,99.7240104,5.855457599,165.8248732,coconut,40.50850213,0.065845069
3,9,35,26.91641934,99.84671638,6.318552973,225.6323656,coconut,29.48068116,0.507666942
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,coconut,70.36438762,0.146999947
27,8,30,26.44600063,98.29937782,6.008386283,221.2258168,coconut,9.533372278,0.696782965
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,coconut,66.12138231,0.680307586
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,coconut,28.71410744,0.122282998
23,21,26,26.45488737,93.45042636,5.901495544,149.2220255,coconut,3.864963689,0.303938196
37,5,34,25.79490531,93.84150618,5.779032666,152.4238712,coconut,89.10660146,0.854328454
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,coconut,65.1518087,0.76374127
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,82.27562674,0.72020349
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,22.49516403,0.222432993
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,54.95025262,0.019511124
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,36.59532475,0.250493635
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,60.80813529,0.65420002
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,30.43127663,0.253353544
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,96.90882537,0.600291726
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,35.05047692,0.234541482
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,63.91894481,0.504727314
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,34.97852271,0.68719166
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,7.402925707,0.499644805
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,63.02798958,0.17568224
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,37.08705824,0.971334266
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,10.92278279,0.968322086
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,66.46298149,0.617131918
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,12.13833931,0.436291462
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,82.4450147,0.073421549
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,93.64081449,0.115484558
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,55.48039997,0.703798381
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,75.78452229,0.986038033
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,75.32077747,0.250481307
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,69.76064234,0.542845272
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,37.08825691,0.214060736
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,76.39828775,0.323505052
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,11.54993891,0.285318798
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,86.12183877,0.457430457
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,16.98121736,0.534902926
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,9.613191671,0.270220133
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,13.69586682,0.243750595
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,93.35070772,0.641859509
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,52.59516415,0.483453544
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,48.35657831,0.680246592
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,28.55691299,0.372559934
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,21.75119001,0.459560312
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,36.68954188,0.581238948
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,96.10108966,0.877431504
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,45.11078787,0.250795055
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,86.39815827,0.289935456
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,27.24011421,0.24530079
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,11.89257181,0.91627994
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,15.84794873,0.478130367
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,62.1773016,0.589726335
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,17.8918203,0.398017403
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,9.322705756,0.232589695
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,18.96423313,0.712498647
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,59.62970235,0.465706676
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,8.999922219,0.283679226
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,98.98006589,0.222472555
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,25.19999041,0.026202672
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,10.63271705,0.854921622
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,92.42722189,0.247612302
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,70.98236877,0.076723577
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,86.8682625,0.117960337
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,50.33587788,0.94774759
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,39.62711554,0.377184861
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,21.35699012,0.17200537
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,88.93603677,0.023814837
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,92.01324075,0.982594913
